coc_code,state_code,coc_name,cluster_number_zillow_2017,coc_total_population_zillow_2017,pit_count_from_2017_zillow_2017,estimated_homeless_rate_percent_zillow_2017,zri_as_percent_of_median_income_zillow_2017,percent_of_coc_living_in_extreme_poverty_zillow_2017,coc_category,pit_overall_homeless_2017,pit_sheltered_es_homeless_2017,pit_sheltered_th_homeless_2017,pit_sheltered_sh_homeless_2017,pit_sheltered_total_homeless_2017,pit_unsheltered_homeless_2017,pit_homeless_individuals_2017,pit_sheltered_es_homeless_individuals_2017,pit_sheltered_th_homeless_individuals_2017,pit_sheltered_sh_homeless_individuals_2017,pit_sheltered_total_homeless_individuals_2017,pit_unsheltered_homeless_individuals_2017,pit_homeless_people_in_families_2017,pit_sheltered_es_homeless_people_in_families_2017,pit_sheltered_th_homeless_people_in_families_2017,pit_sheltered_total_homeless_people_in_families_2017,pit_unsheltered_homeless_people_in_families_2017,pit_homeless_family_households_2017,pit_sheltered_es_homeless_family_households_2017,pit_sheltered_th_homeless_family_households_2017,pit_sheltered_total_homeless_family_households_2017,pit_unsheltered_homeless_family_households_2017,pit_chronically_homeless_2017,pit_sheltered_es_chronically_homeless_2017,pit_sheltered_sh_chronically_homeless_2017,pit_sheltered_total_chronically_homeless_2017,pit_unsheltered_chronically_homeless_2017,pit_chronically_homeless_individuals_2017,pit_sheltered_es_chronically_homeless_individuals_2017,pit_sheltered_sh_chronically_homeless_individuals_2017,pit_sheltered_total_chronically_homeless_individuals_2017,pit_unsheltered_chronically_homeless_individuals_2017,pit_chronically_homeless_people_in_families_2017,pit_sheltered_es_chronically_homeless_people_in_families_2017,pit_sheltered_total_chronically_homeless_people_in_families_2017,pit_unsheltered_chronically_homeless_people_in_families_2017,pit_homeless_veterans_2017,pit_sheltered_es_homeless_veterans_2017,pit_sheltered_th_homeless_veterans_2017,pit_sheltered_sh_homeless_veterans_2017,pit_sheltered_total_homeless_veterans_2017,pit_unsheltered_homeless_veterans_2017,pit_homeless_unaccompanied_youth_under_25_2017,pit_sheltered_es_homeless_unaccompanied_youth_under_25_2017,pit_sheltered_th_homeless_unaccompanied_youth_under_25_2017,pit_sheltered_sh_homeless_unaccompanied_youth_under_25_2017,pit_sheltered_total_homeless_unaccompanied_youth_under_25_2017,pit_unsheltered_homeless_unaccompanied_youth_under_25_2017,pit_homeless_unaccompanied_youth_under_18_2017,pit_sheltered_es_homeless_unaccompanied_youth_under_18_2017,pit_sheltered_th_homeless_unaccompanied_youth_under_18_2017,pit_sheltered_sh_homeless_unaccompanied_youth_under_18_2017,pit_sheltered_total_homeless_unaccompanied_youth_under_18_2017,pit_unsheltered_homeless_unaccompanied_youth_under_18_2017,pit_homeless_unaccompanied_youth_age_18_24_2017,pit_sheltered_es_homeless_unaccompanied_youth_age_18_24_2017,pit_sheltered_th_homeless_unaccompanied_youth_age_18_24_2017,pit_sheltered_sh_homeless_unaccompanied_youth_age_18_24_2017,pit_sheltered_total_homeless_unaccompanied_youth_age_18_24_2017,pit_unsheltered_homeless_unaccompanied_youth_age_18_24_2017,pit_homeless_parenting_youth_under_25_2017,pit_sheltered_es_homeless_parenting_youth_under_25_2017,pit_sheltered_th_homeless_parenting_youth_under_25_2017,pit_sheltered_total_homeless_parenting_youth_under_25_2017,pit_unsheltered_homeless_parenting_youth_under_25_2017,pit_homeless_parenting_youth_under_18_2017,pit_sheltered_es_homeless_parenting_youth_under_18_2017,pit_sheltered_th_homeless_parenting_youth_under_18_2017,pit_sheltered_total_homeless_parenting_youth_under_18_2017,pit_unsheltered_homeless_parenting_youth_under_18_2017,pit_homeless_parenting_youth_age_18_24_2017,pit_sheltered_es_homeless_parenting_youth_age_18_24_2017,pit_sheltered_th_homeless_parenting_youth_age_18_24_2017,pit_sheltered_total_homeless_parenting_youth_age_18_24_2017,pit_unsheltered_homeless_parenting_youth_age_18_24_2017,pit_homeless_children_of_parenting_youth_2017,pit_sheltered_es_homeless_children_of_parenting_youth_2017,pit_sheltered_th_homeless_children_of_parenting_youth_2017,pit_sheltered_total_homeless_children_of_parenting_youth_2017,pit_unsheltered_homeless_children_of_parenting_youth_2017,hic_total_year_round_beds_es_th_sh_2017,hic_total_non_dv_year_round_beds_es_th_sh_2017,hic_total_hmis_year_round_beds_es_th_sh_2017,hic_hmis_participation_rate_for_year_round_beds_es_th_sh_2017,hic_total_year_round_beds_es_6_2017,hic_total_year_round_beds_th_7_2017,hic_total_year_round_beds_sh_8_2017,hic_total_units_for_households_with_children_es_th_sh_2017,hic_total_beds_for_households_with_children_es_th_sh_2017,hic_total_beds_for_households_without_children_es_th_sh_2017,hic_total_beds_for_households_with_only_children_es_th_sh_2017,hic_dedicated_veteran_beds_es_th_sh_2017,hic_dedicated_youth_beds_es_th_sh_2017,hic_total_year_round_beds_es_15_2017,hic_total_non_dv_year_round_beds_es_2017,hic_total_hmis_year_round_beds_es_2017,hic_hmis_participation_rate_for_year_round_beds_es_2017,hic_total_seasonal_beds_es_2017,hic_total_overflow_beds_es_2017,hic_total_units_for_households_with_children_es_2017,hic_total_beds_for_households_with_children_es_2017,hic_total_beds_for_households_without_children_es_2017,hic_total_beds_for_households_with_only_children_es_2017,hic_dedicated_veteran_beds_es_2017,hic_dedicated_youth_beds_es_2017,hic_total_year_round_beds_th_27_2017,hic_total_non_dv_year_round_beds_th_2017,hic_total_hmis_year_round_beds_th_2017,hic_hmis_participation_rate_for_year_round_beds_th_2017,hic_total_units_for_households_with_children_th_2017,hic_total_beds_for_households_with_children_th_2017,hic_total_beds_for_households_without_children_th_2017,hic_total_beds_for_households_with_only_children_th_2017,hic_dedicated_veteran_beds_th_2017,hic_dedicated_youth_beds_th_2017,hic_total_year_round_beds_sh_37_2017,hic_total_non_dv_year_round_beds_sh_2017,hic_total_hmis_year_round_beds_sh_2017,hic_hmis_participation_rate_for_year_round_beds_sh_2017,hic_total_units_for_households_with_children_sh_2017,hic_total_beds_for_households_with_children_sh_2017,hic_total_beds_for_households_without_children_sh_2017,hic_total_beds_for_households_with_only_children_sh_2017,hic_dedicated_veteran_beds_sh_2017,hic_dedicated_youth_beds_sh_2017,hic_total_year_round_beds_rrh_2017,hic_total_non_dv_year_round_beds_rrh_2017,hic_total_hmis_year_round_beds_rrh_2017,hic_hmis_participation_rate_for_year_round_beds_rrh_2017,hic_total_units_for_households_with_children_rrh_2017,hic_total_beds_for_households_with_children_rrh_2017,hic_total_beds_for_households_without_children_rrh_2017,hic_total_beds_for_households_with_only_children_rrh_2017,hic_dedicated_veteran_beds_rrh_2017,hic_dedicated_youth_beds_rrh_2017,hic_total_year_round_beds_psh_2017,hic_total_non_dv_year_round_beds_psh_2017,hic_total_hmis_year_round_beds_psh_2017,hic_hmis_participation_rate_for_year_round_beds_psh_2017,hic_total_units_for_households_with_children_psh_2017,hic_total_beds_for_households_with_children_psh_2017,hic_total_beds_for_households_without_children_psh_2017,hic_total_beds_for_households_with_only_children_psh_2017,hic_dedicated_veteran_beds_psh_2017,hic_dedicated_youth_beds_psh_2017,hic_dedicated_chronically_homeless_beds_psh_2017,hic_total_year_round_beds_oph_2017,hic_total_non_dv_year_round_beds_oph_2017,hic_total_hmis_year_round_beds_oph_2017,hic_hmis_participation_rate_for_year_round_beds_oph_2017,hic_total_units_for_households_with_children_oph_2017,hic_total_beds_for_households_with_children_oph_2017,hic_total_beds_for_households_without_children_oph_2017,hic_total_beds_for_households_with_only_children_oph_2017,hic_dedicated_veteran_beds_oph_2017,hic_dedicated_youth_beds_oph_2017
ak-500,ak,anchorage coc,3,299535,1128,0.41,26.37108065,3.364520302,other urban cocs,1128,654,319,0,973,155,848,548,145,0,693,155,280,106,174,280,0,87,34,53,87,0,116,72,0,72,44,114,70,0,70,44,2,2,2,0,69,48,9,0,57,12,115,72,29,0,101,14,8,8,0,0,8,0,107,64,29,0,93,14,12,3,9,12,0,0,0,0,0,0,12,3,9,12,0,21,6,15,21,0,1023,950,829,0.81040000000000001,597,426,0,97,339,675,9,0,115,597,545,466,0.78059999999999996,92,24,29,132,456,9,0,60,426,405,363,0.85209999999999997,68,207,219,0,0,55,0,0,0,"NA",0,0,0,0,0,0,43,43,43,1,8,34,9,0,17,3,571,571,379,0.66369999999999996,52,156,415,0,192,0,311,71,71,71,1,0,0,71,0,0,0
ca-500,ca,san jose/santa clara city & county coc,3,1901963,7394,0.53,41.6583082,4.506882987,major cities,7394,1140,806,0,1946,5448,6319,794,373,0,1167,5152,1075,346,433,779,296,294,97,126,223,71,2097,302,0,302,1795,2018,260,0,260,1758,79,42,42,37,660,72,136,0,208,452,2530,39,55,0,94,2436,509,9,0,0,9,500,2021,30,55,0,85,1936,34,6,20,26,8,0,0,0,0,0,34,6,20,26,8,37,6,22,28,9,1652,1593,1593,0.96430000000000005,654,998,0,203,762,878,12,199,87,654,595,595,0.90980000000000005,571,0,59,205,437,12,50,12,998,998,998,1,144,557,441,0,149,75,0,0,0,"NA",0,0,0,0,0,0,532,520,520,0.97740000000000005,102,345,187,0,55,1,4275,4084,2698,0.63109999999999999,466,1618,2657,0,1315,63,1867,0,0,0,"NA",0,0,0,0,0,0
ca-501,ca,san francisco coc,3,859801,6858,1.03,60.47998716,5.469914169,major cities,6858,2056,434,15,2505,4353,6257,1696,213,15,1924,4333,601,360,221,581,20,190,115,69,184,6,2138,555,5,560,1578,2112,532,5,537,1575,26,23,23,3,684,162,151,15,328,356,1274,71,79,0,150,1124,104,10,0,0,10,94,1170,61,79,0,140,1030,41,19,15,34,7,0,0,0,0,0,41,19,15,34,7,40,20,15,35,5,2759,2642,1880,0.68140000000000001,2287,453,19,343,773,1961,25,451,193,2287,2206,1601,0.7,35,0,237,538,1724,25,292,96,453,417,279,0.6159,106,235,218,0,140,97,19,19,0,0,0,0,19,0,19,0,176,176,137,0.77839999999999998,14,39,137,0,0,0,8254,8189,6507,0.7883,894,2647,5607,0,1059,122,7730,0,0,0,"NA",0,0,0,0,0,0
ca-502,ca,oakland/alameda county coc,3,1625451,5629,0.43,44.72442552,5.403456005,major cities,5629,1022,744,0,1766,3863,4918,636,445,0,1081,3837,711,386,299,685,26,270,151,110,261,9,1707,298,0,298,1409,1620,214,0,214,1406,87,84,84,3,531,48,105,0,153,378,991,81,172,0,253,738,72,9,1,0,10,62,919,72,171,0,243,676,74,9,60,69,5,0,0,0,0,0,74,9,60,69,5,95,14,74,88,7,1636,1444,1203,0.73529999999999995,872,764,0,234,741,887,8,154,340,872,692,501,0.57450000000000001,270,39,94,414,450,8,22,56,764,752,702,0.91879999999999995,140,327,437,0,132,284,0,0,0,"NA",0,0,0,0,0,0,443,443,345,0.77880000000000005,89,299,144,0,47,0,2871,2839,2220,0.7732,363,972,1899,0,451,70,715,0,0,0,"NA",0,0,0,0,0,0
ca-504,ca,santa rosa/petaluma/sonoma county coc,3,500474,2835,0.8,45.76195635,4.800930098,suburban cocs,2835,655,333,0,988,1847,2509,477,192,0,669,1840,326,178,141,319,7,111,54,55,109,2,598,134,0,134,464,577,113,0,113,464,21,21,21,0,211,35,31,0,66,145,532,27,22,0,49,483,116,0,0,0,0,116,416,27,22,0,49,367,6,2,1,3,3,0,0,0,0,0,6,2,1,3,3,6,2,1,3,3,936,874,807,0.86219999999999997,605,331,0,101,375,555,6,35,34,605,578,573,0.94710000000000005,210,3,50,207,392,6,19,22,331,296,234,0.70689999999999997,51,168,163,0,16,12,0,0,0,"NA",0,0,0,0,0,0,330,330,330,1,74,240,90,0,35,15,952,952,524,0.5504,109,333,619,0,383,8,232,118,118,118,1,32,111,7,0,0,0
ca-505,ca,richmond/contra costa county coc,3,1119782,1607,0.21,34.13996405,4.522207323,suburban cocs,1607,502,194,0,696,911,1352,366,146,0,512,840,255,136,48,184,71,84,43,19,62,22,331,130,0,130,201,311,117,0,117,194,20,13,13,7,99,35,15,0,50,49,61,16,14,0,30,31,0,0,0,0,0,0,61,16,14,0,30,31,12,5,2,7,5,0,0,0,0,0,12,5,2,7,5,15,8,3,11,4,677,634,381,0.56279999999999997,459,218,0,55,203,471,3,28,32,459,435,325,0.70809999999999995,84,18,38,144,312,3,16,18,218,199,56,0.25690000000000002,17,59,159,0,12,14,0,0,0,"NA",0,0,0,0,0,0,183,183,183,1,48,136,47,0,48,0,1183,1183,921,0.77849999999999997,147,497,686,0,262,11,653,0,0,0,"NA",0,0,0,0,0,0
ca-506,ca,"salinas/monterey, san benito counties coc",3,490506,3364,0.95,44.78298727,4.496449722,rural cocs,3364,420,430,0,850,2514,2719,264,157,0,421,2298,645,156,273,429,216,184,43,86,129,55,902,43,0,43,859,900,41,0,41,859,2,2,2,0,123,9,58,0,67,56,627,17,21,0,38,589,152,0,0,0,0,152,475,17,21,0,38,437,9,6,1,7,2,0,0,0,0,0,9,6,1,7,2,9,5,3,8,1,882,842,603,0.68369999999999997,292,590,0,128,478,386,18,64,50,292,252,82,0.28079999999999999,200,19,22,91,189,12,0,30,590,590,521,0.8831,106,387,197,6,64,20,0,0,0,"NA",0,0,0,0,0,0,19,19,6,0.31580000000000003,8,17,2,0,10,0,277,277,27,9.7500000000000003E-2,23,54,223,0,199,0,66,0,0,0,"NA",0,0,0,0,0,0
ca-508,ca,watsonville/santa cruz city & county coc,3,272584,2249,1.16,53.87185793,6.667905907,suburban cocs,2249,271,179,0,450,1799,1846,151,65,0,216,1630,403,120,114,234,169,129,41,34,75,54,600,77,0,77,523,525,58,0,58,467,75,19,19,56,236,17,2,0,19,217,586,10,3,0,13,573,163,4,0,0,4,159,423,6,3,0,9,414,13,0,3,3,10,0,0,0,0,0,13,0,3,3,10,17,0,4,4,13,482,464,399,0.82779999999999998,281,201,0,89,279,203,0,12,28,281,263,232,0.8256,106,0,53,156,125,0,12,0,201,201,167,0.83079999999999998,36,123,78,0,0,28,0,0,0,"NA",0,0,0,0,0,0,185,185,138,0.74590000000000001,63,155,30,0,86,0,638,638,223,0.34949999999999998,40,122,516,0,376,0,622,0,0,0,"NA",0,0,0,0,0,0
ca-509,ca,mendocino county coc,3,87274,1238,2.13,35.67677565,8.137398687,rural cocs,1238,113,47,0,160,1078,1179,79,33,0,112,1067,59,34,14,48,11,22,13,5,18,4,97,38,0,38,59,94,38,0,38,56,3,0,0,3,24,10,1,0,11,13,42,2,17,0,19,23,0,0,0,0,0,0,42,2,17,0,19,23,5,1,3,4,1,0,0,0,0,0,5,1,3,4,1,5,1,3,4,1,138,118,118,0.85509999999999997,72,66,0,15,112,26,0,0,5,72,57,57,0.79169999999999996,64,0,6,56,16,0,0,5,66,61,61,0.92420000000000002,9,56,10,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,364,364,364,1,103,227,137,0,120,0,79,0,0,0,"NA",0,0,0,0,0,0
ca-519,ca,chico/paradise/butte county coc,3,225190,1195,0.68,32.11784766,9.344323699,rural cocs,1195,285,165,0,450,745,997,224,85,0,309,688,198,61,80,141,57,66,22,26,48,18,531,111,0,111,420,495,92,0,92,403,36,19,19,17,110,22,8,0,30,80,68,12,14,0,26,42,8,0,0,0,0,8,60,12,14,0,26,34,8,2,5,7,1,0,0,0,0,0,8,2,5,7,1,12,1,10,11,1,463,428,420,0.90710000000000002,231,232,0,61,259,204,0,15,16,231,205,205,0.88739999999999997,39,41,18,95,136,0,0,4,232,223,215,0.92669999999999997,43,164,68,0,15,12,0,0,0,"NA",0,0,0,0,0,0,17,5,5,0.29409999999999997,4,12,5,0,5,0,345,345,345,1,48,192,153,0,188,0,29,18,18,0,0,0,0,18,0,0,0
ca-522,ca,humboldt county coc,3,135330,759,0.83,40.11013827,8.717186133,rural cocs,759,244,81,0,325,434,667,213,53,0,266,401,92,31,28,59,33,30,10,9,19,11,310,42,0,42,268,302,42,0,42,260,8,0,0,8,91,28,23,0,51,40,82,11,27,0,38,44,23,6,17,0,23,0,59,5,10,0,15,44,3,0,1,1,2,0,0,0,0,0,3,0,1,1,2,3,0,1,1,2,398,398,250,0.62809999999999999,293,105,0,25,136,245,17,51,22,293,293,145,0.49490000000000001,18,0,11,84,204,5,15,5,105,105,105,1,14,52,41,12,36,17,0,0,0,"NA",0,0,0,0,0,0,59,59,59,1,25,25,34,0,16,0,55,55,55,1,2,10,45,0,0,0,55,0,0,0,"NA",0,0,0,0,0,0
ca-523,ca,"colusa, glenn, trinity counties coc",3,62236,176,0.39,38.24135656,9.364537338,rural cocs,176,13,30,0,43,133,118,5,11,0,16,102,58,8,19,27,31,15,2,5,7,8,34,0,0,0,34,34,0,0,0,34,0,0,0,0,12,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,4,0,2,2,2,0,0,0,0,0,4,0,2,2,2,3,0,2,2,1,88,81,0,0,19,69,0,17,70,18,0,0,0,19,19,0,0,0,0,5,11,8,0,0,0,69,62,0,0,12,59,10,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0
ca-524,ca,yuba city & county/sutter county coc,3,169922,760,0.52,30.35115918,7.069500167,suburban cocs,760,287,0,0,287,473,557,172,0,0,172,385,203,115,0,115,88,64,35,0,35,29,150,74,0,74,76,134,61,0,61,73,16,13,13,3,47,20,0,0,20,27,32,12,0,0,12,20,1,0,0,0,0,1,31,12,0,0,12,19,9,3,0,3,6,0,0,0,0,0,9,3,0,3,6,10,3,0,3,7,294,252,104,0.35370000000000001,294,0,0,33,85,209,0,0,0,294,252,104,0.35370000000000001,30,15,33,85,209,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,231,231,0,0,58,231,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0
